0.542175303000107,0.277183136566162
0.340317522799744,0.616976267479815
0.716605695298224,0.520127533245891
0.991920877244287,0.783451263691974
0.214183844725687,0.465388871014765
0.787878304621148,0.790755145154314
0.870665767635529,0.221724608550651
0.2795566503329,0.525495910796102
0.508622145051426,0.00977275008790789
0.41239187932219,0.250610727467859
0.0703157680436577,0.014496552299008
0.797113509754237,0.64355448942797
0.0867584394695044,0.220303815892108
0.149092163960027,0.646233698654097
0.791999676167965,0.249773279414407
0.138557354984133,0.939507117932433
0.733465218326759,0.296131090398939
0.349924417841213,0.07523633496614
0.179690657267203,0.497081775915381
0.0608766898796319,0.453407809815094
0.154526806974098,0.425059562281268
0.1320448136572,0.976063261263102
